system:index,city_st,ndvi_median18,.geo
00003f51d6ef8de12b08,Moreno Valley_CA,0.28321034633395836,
0000ba6d15f70bb74b39,Murrieta_CA,0.3105728396842981,
0000b971640b165cfafa,Temecula_CA,0.36138883147900547,
000071acc83560f07d29,Escondido_CA,0.37314623319418594,
00001d4c7b563479e6e2,Carlsbad_CA,0.3808424848694919,
0000275d49075d0633f7,Oceanside_CA,0.365225608536386,
000077a818424daf499e,Vista_CA,0.34572852245576746,
0000d1a506214573f211,Riverside_CA,0.3300606775069484,
00004bd8697724664436,Corona_CA,0.29881149052118455,
00007d8a9647a6349884,Irvine_CA,0.33400341594257626,
0000c8e77cef44c8a258,Orange_CA,0.2871066646718518,
000058a90ac3c22353d6,Anaheim_CA,0.26367011452469713,
00007c437e2e717f7651,Fullerton_CA,0.3105465533230153,
00004ee3c749a5b6f91b,Garden Grove_CA,0.24804843493107936,
000058d3cd9e685cde0b,Santa Ana_CA,0.24807364644891464,
000069de8b15716e7620,Costa Mesa_CA,0.2636603743156867,
000009b574f6c1f16bee,Huntington Beach_CA,0.2402462062695132,
0000c44b6aec3f5a06fc,Thousand Oaks_CA,0.39651061179431857,
0000fa5310f75b79fcd7,Oxnard_CA,0.2597669914679038,
0000acb90a6bc5020156,Ventura_CA,0.29099666699842286,
0000e06b87a0ff8bfe31,Bakersfield_CA,0.3261445024867387,
0000d23cbaf6f309883b,Santa Maria_CA,0.31828802504234543,
0000a278584032630ebd,New Orleans_LA,0.5292793347620912,
00002b37521a67be7f9d,Lafayette_LA,0.587937211318393,
00004c917b37925b019c,Baton Rouge_LA,0.6034986171901444,
0000c7708135e6956e92,Jackson_MS,0.7050962763738113,
0000edc7a6e947570236,Shreveport_LA,0.6035020675562787,
00009d99c9b5d1bb0430,Beaumont_TX,0.6738507922995791,
000047372405117ecbb2,Houston_TX,0.5410256144113678,
0000c71246a2807d6c45,Pasadena_TX,0.5448865072784281,
000065234df22c5084b2,League City_TX,0.6074359999016341,
00000166165a0db0874e,Pearland_TX,0.5800608293904067,
000036d22fb0a18b7d2e,Austin_TX,0.5761469118214606,
0000b675bcec2f4fd77d,Round Rock_TX,0.5097636434019055,
00005164e19748c33161,Killeen_TX,0.4862996298279405,
0000ea2ea75be93640f6,College Station_TX,0.5722676978313329,
0000675dd89413051ef1,Tyler_TX,0.5995730779742288,
0000eb7e42f446b07c9f,Dallas_TX,0.4863535885978069,
0000c83731bbd25597b1,Garland_TX,0.47073186570615644,
0000179e277b4c769d9b,McKinney_TX,0.5097967458047831,
00005b01c7202f0a8e3f,Frisco_TX,0.41992973499320746,
000050dab1ef59ceb055,Plano_TX,0.42380793328686095,
000078c1600351aa306f,Richardson_TX,0.44724990069937826,
0000fd4b3407389a2b84,Carrollton_TX,0.40824857346758053,
00008df6187c8b9e3d0d,Lewisville_TX,0.4121051360839322,
0000d36f57334e11dec2,Irving_TX,0.4198997766727174,
000042f88813c9e2b9d1,Denton_TX,0.5800998837400227,
00006bf2accefba98840,Fort Worth_TX,0.5019377659304172,
000086d620ae5a29aa77,Arlington_TX,0.4629175185891306,
00007531cf1cf0a6d7c4,Grand Prairie_TX,0.45511510935486066,
0000adaff1796c827af6,Mesquite_TX,0.5293146163328611,
00007e0a22a2cab3b49c,Waco_TX,0.544946196985858,
0000896adeb22e7e2d25,Wichita Falls_TX,0.49021172071733454,
0000e7f63b6e734cb448,Abilene_TX,0.4824150928107463,
0000e668053634a0ee34,San Angelo_TX,0.4707094989329088,
0000a93f13d5aa78b42b,San Antonio_TX,0.5370933823119625,
00003cc59d1577fa3ee5,Laredo_TX,0.42377409246078945,
00008f8c8a4a380fc967,McAllen_TX,0.47845369233400764,
0000b99ceaae57d53e55,Corpus Christi_TX,0.5175658807404939,
000083f63df468084c71,Brownsville_TX,0.5136980396380917,
000072b0ab0c082f1749,Tucson_AZ,0.2128836420109743,
0000755d745b22941807,El Paso_TX,0.18553809122322876,
000018723ec5938cb591,Las Cruces_NM,0.19335051786882798,
000017d855f26be67b03,Midland_TX,0.3417818199738727,
0000cd22c69d77930705,Odessa_TX,0.33394243691850756,
00005c8d4bd8dedb6938,Lubbock_TX,0.3769708524506424,
000024404842b5aad06c,Amarillo_TX,0.3691508287434723,
000021c93b0c94bd2b01,Pueblo_CO,0.24801219084712392,
000063fa7388bfa00c84,Colorado Springs_CO,0.4082219547959333,
0000db8a267cc51066d9,Albuquerque_NM,0.20897672033486323,
0000646bb307ed75a5a9,Mesa_AZ,0.20506556108395538,
000010de0c20bc51ee3a,Gilbert_AZ,0.25192139588655976,
0000de79dab13cd1ab75,Chandler_AZ,0.22851131881732104,
00008079de973e949417,Phoenix_AZ,0.24414792486491607,
0000a3effc386bfc9248,Tempe_AZ,0.21681434736627142,
00005afd65f4d09cfb53,Scottsdale_AZ,0.29100088577175515,
000020342f0ef78ebcf4,Glendale_AZ,0.2050528128041949,
00006e8e8dd6292e41c6,Peoria_AZ,0.285217079404393,
00004b1b9e28b5649a67,Surprise_AZ,0.263677040717451,
00009133a7e030aba021,Provo_UT,0.5018773900517312,
00001d2d377ac4d42745,Salt Lake City_UT,0.3769422522295082,
00000a64e6f4c26d89e0,West Jordan_UT,0.33792441775857796,
0000e615052fc902b2a7,West Valley City_UT,0.3418327680013986,
0000638b80475705b245,Fort Collins_CO,0.478525679076348,
0000dd0f78f11a98c94e,Lakewood_CO,0.4550534675177641,
0000d251466274aa3b52,Denver_CO,0.3535101932758004,
000063e851fdb2f621d5,Arvada_CO,0.44334969030982246,
00007993cb6234a8ad5d,Westminster_CO,0.41607871762920573,
000008aab487aa52b795,Boulder_CO,0.4862998162834239,
0000b41f430e6d0fff0a,Thornton_CO,0.3808592402640095,
000008615d53bc37b407,Aurora_CO,0.36527510548450615,
00007bbca6c6773e2027,Centennial_CO,0.43946598088980343,
0000ad9a0d151e515095,Greeley_CO,0.44729299386692684,
0000b70c84f2335e49bd,Sioux Falls_SD,0.5370998252872344,
0000aae141e52903da4d,Omaha_NE,0.5527446952350108,
00005b0b12c4d843756f,Lincoln_NE,0.568366586850248,
0000643e17ca54e1899b,Oklahoma City_OK,0.6191564464893051,
000071ab039e966bfd48,Norman_OK,0.6933626753821543,
00006c68e88393e8b3d9,Tulsa_OK,0.5801046131404881,
0000c09d7559112fe718,Broken Arrow_OK,0.6425715548186519,
0000ee7c4baa8fb8c23f,Wichita_KS,0.5175541399595135,
0000a273cf483d311673,Topeka_KS,0.5801080809004013,
000085207d17395ca687,Kansas City_MO,0.697275972089304,
000016af45d6ba560039,Kansas City_KS,0.6972768605494395,
0000ed8268dbe2840a22,Olathe_KS,0.6152233183622844,
00003cfbd931862fe86a,Overland Park_KS,0.6426001466274514,
0000004fee339232002e,Independence_MO,0.7285260335531764,
0000caab8fcb180c5eb9,Springfield_MO,0.6269660467141722,
000046f600c9811eee0b,Little Rock_AR,0.6582087413387812,
0000b097bc81a284552e,Memphis_TN,0.6386680149001339,
000046a9a79fa5a61c1d,St. Louis_MO,0.4667865978323502,
0000f1d4fa711fc466ef,Columbia_MO,0.6543218496244122,
000003e23664e8c6bffc,Davenport_IA,0.7206932441703188,
0000c54366aa51d0f68a,Cedar Rapids_IA,0.6465333433192709,
0000ca56ceb54fc11476,Des Moines_IA,0.6621658337843307,
0000b054c7d21ed1a867,Rochester_MN,0.6660296828715216,
0000bec7e7a424e48693,Green Bay_WI,0.5644720863486683,
0000e1b0a4dc03aabb68,Milwaukee_WI,0.47463622680574036,
0000d3edff51129e5255,Madison_WI,0.5917903718623254,
00004bf9c78e3dd9af1e,Rockford_IL,0.6347498005635284,
0000f5c872ce563129cd,Peoria_IL,0.6542820213319193,
000085c2ae3622be64a4,Chicago_IL,0.3613254457653182,
0000c8c2d29bef8ee49a,Naperville_IL,0.564433636313316,
000042cccd814369f80a,Joliet_IL,0.5722589980082886,
00004ab4e23815d85db6,Aurora_IL,0.5527430327395401,
0000960d78b1cb1c432a,Elgin_IL,0.5918236527447772,
0000fa87e95b6af69004,South Bend_IN,0.6073632436408062,
00006227efc7ac45019c,Indianapolis_IN,0.6191339478890451,
0000fdf4405c25f45107,Fort Wayne_IN,0.6230758985137763,
0000590254dd793b0111,Grand Rapids_MI,0.580092337054441,
000072d645d9769ed68e,Lansing_MI,0.6152439715082467,
000075ce2743f574098b,Detroit_MI,0.5058813861250329,
0000570ca528bccf1dfc,Sterling Heights_MI,0.5058770383012321,
0000f1215465111d278c,Warren_MI,0.47070516296930737,
0000b66f42970a994b7f,Cleveland_OH,0.4668080803188851,
00000d0a57fd2b94413a,Akron_OH,0.6191304620404243,
00002cf5c7974f5298a0,Pittsburgh_PA,0.5761686559940853,
00007a5de129f6fdaf63,Columbus_OH,0.5605501632423106,
0000f626a4d94f0a3120,Toledo_OH,0.5409665290425012,
0000e061d48139b35ae1,Ann Arbor_MI,0.6152613088171085,
000094e5842421574ca5,Dayton_OH,0.5956607356599349,
000089e6167321626a75,Cincinnati_OH,0.6230428349848073,
0000ab2d631014b97ce3,Lexington_KY,0.7715007795997746,
0000f95a7bf51db14141,Winston-Salem_NC,0.7207002496528545,
000027f117d3c36218bd,Greensboro_NC,0.6660055732804987,
0000b9e720c214fa0a4a,High Point_NC,0.6659937505400283,
000001f255b784de7b2c,Charlotte_NC,0.669928950062241,
00009989daf89fed2542,Knoxville_TN,0.6503639466695976,
00006a5756e596b92a00,Chattanooga_TN,0.6972759964148757,
000083a4b92bcf3504af,Huntsville_AL,0.7285069923475928,
0000c2e49b4a4b4f6775,Murfreesboro_TN,0.6191449797604078,
000060e61661d565f1c2,Nashville_TN,0.7363440567981681,
00002a45999e2e0d8108,Clarksville_TN,0.7206533890542389,
00009adb71b6653e974d,"Lousiville, KY",0.7051103194697204,
0000135e483747bd9784,Evansville_IN,0.5722076443368763,
00006bd7c0f3970ec1f9,Springfield_IL,0.6425714281489331,
000010d59d0c74ffa5cb,Birmingham_AL,0.6816030114266933,
0000d8e92831ba481ba7,Montgomery_AL,0.6777831303214162,
00003cb832c5490a115b,Columbus_GA,0.7089893084303485,
0000cfd6595b0e524828,Mobile_AL,0.6387122291540999,
000074bb9aacd37675f6,Tampa_FL,0.5488800675671296,
0000d8511f6f4af2ddfe,St. Petersburg_FL,0.5097606011661905,
0000ada808ff435ec4c9,Clearwater_FL,0.4825654146396844,
000050f35cf43955ed31,West Palm Beach_FL,0.46286984285003,
000012e1905b15f71f94,Pompano Beach_FL,0.37699472148306484,
00005544265103a390f0,Fort Lauderdale_FL,0.3770015938053908,
0000557e0d3e8c860372,Hollywood_FL,0.4159768358424632,
0000f25dd9221dae31f4,Davie_FL,0.5254438958736116,
00007664ed33214647f9,Coral Springs_FL,0.48236697282780716,
000053d61c6341cb78ad,Pembroke Pines_FL,0.42773612113364406,
000028fbce57f872eb6b,Miramar_FL,0.4394291424634314,
0000a1fc9f9db9e1376d,Hialeah_FL,0.2831948684989992,
000088399f716f8bdfd9,Miami Gardens_FL,0.4199062659245913,
000024da128c3aed8bc6,Miami_FL,0.3300772479445225,
0000e2b50cd6c1c0931b,Cape Coral_FL,0.5410482374120081,
00002c6fa0069823d409,Lakeland_FL,0.611348719314904,
00005e14c1aad7ff55e2,Orlando_FL,0.5214993076073601,
0000e33e2a51dc0c6e82,Palm Bay_FL,0.6074469425719311,
0000c09164204bfe761b,Port St. Lucie_FL,0.5957156375169844,
000054da246fcb160dc5,Jacksonville_FL,0.6621188790791581,
0000135bde0a03df25ba,Gainesville_FL,0.6894359755400595,
0000c0cc9f7b7faf0652,Tallahassee_FL,0.6855101082072095,
000030c41de5461275f2,Macon_GA,0.7324359300736104,
0000bc6029f6ded0a77c,Atlanta_GA,0.6620882341036515,
0000980ffe394b4799c7,Sandy Springs_GA,0.6816983105904441,
00003f4c96a4a02e8925,Athens_GA,0.7441588108203382,
000076d17026ea4a3760,Augusta_GA,0.6894924541165207,
00003eea7f26fdbe816e,Columbia_SC,0.6386983535147023,
00000d8538bd1a015d8f,Savannah_GA,0.5996293135949703,
000040525514cdc2a4c0,Charleston_SC,0.6074371790686268,
000027b9bb729634d497,North Charleston_SC,0.6308478533262584,
0000f14afc7684f563ff,Wilmington_NC,0.6074202975352087,
00000b88693c306ec526,Fayetteville_NC,0.6230730505613024,
00009966c77ab422b0b7,Raleigh_NC,0.6621048095030378,
0000a94355bc51ba5c3d,Cary_NC,0.6504084734145207,
0000c329eec9d9fcbbd6,Durham_NC,0.6621181379956695,
0000b7276d54f9258972,Chesapeake_VA,0.7637030368352549,
00008aae8013f6756990,Newport News_VA,0.6308713723189717,
00002d40095ddfe1dfae,Richmond_VA,0.6308615050830572,
000020c7ebd8de2f2ecc,Washington_DC,0.497985993251763,
0000b49893847ae42ef8,Alexandria_VA,0.5214351994363601,
000035f596e2a3d366da,Baltimore_MD,0.47851026922196344,
0000a60aa3a131f4ed96,Hampton_VA,0.6074186298777188,
00006973419b12f95c86,Norfolk_VA,0.5370428542827598,
00008b6d3682f758410e,Virginia Beach_VA,0.6816746020785613,
000092dfc74f74fff1a4,Philadelphia_PA,0.3886305414790384,
000049253560fabcce02,New York_NY,0.32615070396623974,
0000c8d93c325e166908,Elizabeth_NJ,0.22849058740050168,
00000adb631b4a7eb33a,Jersey City_NJ,0.2597987977529414,
0000a147f9837b5a1fee,Newark_NJ,0.2675822939664701,
0000b3bf16eb1f0793e2,Yonkers_NY,0.5566640663727311,
0000267b8985810d792a,Stamford_CT,0.7518900589399574,
0000cb358213b090a4a6,Paterson_NJ,0.3497491625342519,
0000ed9b73ee3445f8b8,Allentown_PA,0.5488685473928263,
00005b01704dc821e871,Rochester_NY,0.5683245886277035,
00007459d6ef2b3ec232,Buffalo_NY,0.3847648140411105,
00003b5f5d5af0b68491,Syracuse_NY,0.580103600020885,
0000d9924d191801d3d4,Manchester_NH,0.6581647992946728,
0000ff47a4a019f87ec5,Boston_MA,0.4472824049059143,
000055fbe54a8968dc95,Cambridge_MA,0.4395933089037626,
000035da3db673b3ef81,Lowell_MA,0.5488095195823156,
00003d142a24b16d817a,Worcester_MA,0.6503796868323191,
00000a33e93fd2aa5917,Providence_RI,0.4042702629451627,
0000c2e8c085f2668f9d,Hartford_CT,0.49029248938116177,
00001d8143264fdcef54,Springfield_MA,0.5800252878699054,
0000cf946823449ef063,Waterbury_CT,0.6619401546779227,
0000dabc9d13a3ba40a5,New Haven_CT,0.5488524522324815,
00002c44b9ea38df4978,Bridgeport_CT,0.46672771803806407,
